,Node degree,Betweenness centrality,Eigenvector centrality,Closeness centrality,Betweenness/Node degree
DYNC1H1,135,0.00018364654861646626,0.022940171950333377,0.47039909211272934,1.3603448045664167e-06
EEF2,285,0.0009182832875987772,0.044906165717839126,0.49804746170021025,3.2220466231536044e-06
EIF4A1,126,0.00010153289315483755,0.02683236924987328,0.472858636752543,8.058166123399806e-07
EIF5A,79,0.00013838072474160675,0.014279526406709027,0.4610251181759199,1.7516547435646425e-06
EPRS,138,0.0001280430790362738,0.025519934410648138,0.4733986865898924,9.278483988135783e-07
ESD,31,1.7870226655363166e-05,0.003698155481366616,0.41305430991529646,5.764589243665537e-07
FASN,164,0.0002673465073975083,0.028784949934671233,0.4818833559387716,1.6301616304726116e-06
GOLGB1,42,6.538555313083691e-05,0.005746238902255072,0.4426448340304352,1.5567988840675454e-06
HINT1,85,0.0002572785063731492,0.006540341703659949,0.43237134909596664,3.026805957331167e-06
HMGB1,107,0.00023914918661731096,0.012969914013240665,0.4600018496254508,2.2350391272645885e-06
HNRNPF,175,0.0004126050544085071,0.03126984302811167,0.4791907514450867,2.357743168048612e-06
KPNB1,242,0.0010047444727379353,0.034616808421186335,0.49072612470402527,4.151836664206344e-06
KPNA2,191,0.0007376853086002506,0.02800590066147673,0.4867880211391662,3.862226746598171e-06
LAMC2,5,6.573463649117341e-07,0.0005045462670450164,0.35060266441108057,1.314692729823468e-07
RPSA,201,0.00018111153276350044,0.03997704520244709,0.4735789774350186,9.010524018084599e-07
MDH2,90,9.313553557794303e-05,0.014595956653232692,0.4532118451025057,1.034839284199367e-06
MTHFD1,86,4.7185309684756005e-05,0.018485353058007768,0.4611961057023644,5.486663916832094e-07
HNRNPM,276,0.0005052451568236611,0.04756285923641806,0.4909683150725496,1.8305983942886273e-06
NAP1L1,179,0.000503901128447625,0.030022889973491597,0.480997969248622,2.8150901030593577e-06
YBX1,302,0.000695681530480572,0.04843127189382955,0.4970520635555111,2.303581226756861e-06
PA2G4,148,0.00028723474370640975,0.022886859272046714,0.470621629293216,1.940775295313579e-06
PCNA,253,0.0009468832330919363,0.031060402905107115,0.4880777156314395,3.742621474671685e-06
PPA1,63,0.00010533808508266147,0.009329217428995978,0.43846967559943584,1.672033096550182e-06
PSMC3,170,0.0007678613003511915,0.021981121581635232,0.4782692307692308,4.516831178536421e-06
PSMC4,140,0.00015130065874141774,0.02172173043180829,0.4691125153258512,1.0807189910101268e-06
PTMA,84,8.156110687644587e-05,0.011305242554948601,0.45953436807095344,9.70965558052927e-07
PTMS,20,1.4536176218143089e-05,0.0023749919890041485,0.41312292358803987,7.268088109071545e-07
QARS,129,0.00013879016813291904,0.022294934517286025,0.4684939248375247,1.0758927762241785e-06
RBBP7,108,0.0001578854195977301,0.015372165891624046,0.44928190768674914,1.4619020333123157e-06
RPL10,292,0.0007768403003291243,0.045827465669906635,0.48726489028213166,2.660411987428508e-06
RPL12,191,0.00011729316861255566,0.03944329819708928,0.47776390356353854,6.141003592280401e-07
RPL19,167,3.9774889433872726e-05,0.03575356141728577,0.4602998334258745,2.3817299062199237e-07
RPL32,138,9.488240738755042e-05,0.02700733481809699,0.4612388724035608,6.875536767213798e-07
MRPL12,97,0.00025180949747375867,0.011809427474846328,0.4339935433208272,2.5959742007603986e-06
RPS3A,264,0.0004925353127686534,0.04794088573184638,0.48352289297171186,1.8656640635176267e-06
RPS7,223,0.0002468947328230553,0.04266995280069821,0.4794679005205321,1.1071512682648219e-06
RPS9,217,0.00018212939898414168,0.04349630150222872,0.48779052662547806,8.393059861020353e-07
RPS12,138,5.823756838286342e-05,0.029335460141180034,0.46235359732292247,4.2201136509321315e-07
RPS18,169,8.333407402539405e-05,0.035639476823720276,0.46792097836312324,4.931010297360595e-07
RPS26,161,0.00014341867852031657,0.03161187025905554,0.4761631246410109,8.907992454678048e-07
SMARCC1,137,0.00020654846326182035,0.020263242586609193,0.4755258126195029,1.5076530165096375e-06
SMARCC2,138,0.00018838873530016204,0.02089773520459815,0.47353389185072353,1.3651357630446525e-06
SMARCD2,51,4.0663853919765654e-05,0.007716295770717527,0.43850833112933085,7.973304690150128e-07
SMARCE1,107,0.00018368621548600514,0.013165663442612037,0.4579267169950285,1.7166936026729453e-06
SSB,121,0.0001652197688996122,0.02228874866597808,0.472858636752543,1.3654526355339852e-06
TGFB2,9,3.958625406274201e-06,0.0008481877700825398,0.37587848560417136,4.398472673638001e-07
TXN,149,0.0005078506335383318,0.021254896612952365,0.4698214791725701,3.4083935136800793e-06
UBA1,179,0.0007279152470343936,0.021539762285256798,0.4752077959300659,4.0665656258904666e-06
UCHL1,84,0.00019090330739248435,0.010019714688337022,0.4580954135199853,2.2726584213390996e-06
YWHAB,321,0.002223879482946508,0.03191934198328116,0.5002514331690636,6.927973467123078e-06
YWHAG,349,0.002053471510354819,0.03696938289656069,0.49994974369283346,5.883872522506645e-06
AIMP2,81,6.746515502035463e-05,0.013383776331258954,0.4568332108743571,8.329031483994399e-07
YEATS4,61,0.00011993679492759015,0.004843153334532371,0.42633067626639237,1.9661769660260683e-06
TRRAP,73,9.68461171864564e-05,0.007936601466492834,0.4328604995213646,1.3266591395404985e-06
KHSRP,119,0.0002076807360056793,0.02224062171461711,0.47097812707130005,1.7452162689552882e-06
RUVBL1,245,0.0007823311096162374,0.03538914394431039,0.4906293154468337,3.1931882025152543e-06
RPL14,226,0.0003605227919269161,0.042844793125077274,0.48025490006758714,1.5952335925969739e-06
DDX21,143,0.0001331751984416335,0.027145672414847992,0.4586022496773004,9.312950939974372e-07
LRRFIP1,49,3.713666491276342e-05,0.008006776725104612,0.433313006359439,7.578911206686412e-07
RPL23,221,0.0006994954586501392,0.04126741243254168,0.48371097928620055,3.1651378219463313e-06
PRDX6,138,0.0007536147153994418,0.01689281112242794,0.4675690919345742,5.46097619854668e-06
PDIA6,93,0.00011990065382846187,0.01631004243211999,0.4537493158182813,1.2892543422415256e-06
TRIM28,281,0.0016404870005513386,0.0389256912460308,0.4949253731343284,5.83803203043181e-06
PTGES3,104,0.00016280865127338748,0.014325794125209556,0.4570011025358324,1.565467800705649e-06
RUVBL2,269,0.000989234810106293,0.03915338179784485,0.4938443208895949,3.677452825673952e-06
BRD8,22,3.5403251335953954e-06,0.003044240998767644,0.3976654940837864,1.609238697088816e-07
PARK7,189,0.00082643714273644,0.020335860655411188,0.4729485594751355,4.372683294901799e-06
TFIP11,88,0.000268356115031432,0.010554465223667832,0.455995599559956,3.0495013071753637e-06
ZZZ3,29,4.1258101474637047e-05,0.002586461967820814,0.40720425706099056,1.4226931542978292e-06
SERBP1,186,0.000310546824823797,0.029699469644847546,0.4818366753850625,1.6696065850741776e-06
PABPC1,270,0.00040417867858335297,0.04687834917539318,0.4921341644404868,1.4969580688272333e-06
TMOD2,21,1.0337525222189868e-05,0.0024936583532182673,0.3976654940837864,4.922631058185652e-07
LARS,131,0.00024412397756669123,0.022092584069449934,0.4679650014112334,1.8635418134861927e-06
MBIP,41,3.7933838385854593e-05,0.003000955912989821,0.4060408163265306,9.252155703866974e-07
ING3,29,2.3624483651509206e-05,0.003731733479013698,0.42259983007646557,8.146373672934209e-07
ATAD3A,95,7.420783124083626e-05,0.01863559155521088,0.46334420121099207,7.811350656930132e-07
MRGBP,50,5.0305709459336934e-05,0.006345931828380339,0.42772379396336746,1.0061141891867387e-06
DMAP1,45,3.0705140750231326e-05,0.004834884892136677,0.41868686868686866,6.823364611162517e-07
MKL2,21,1.3858156071169438e-05,0.0030932103748890407,0.4226357379556462,6.599121938652113e-07
EP400,47,1.836123314757075e-05,0.006671390166451581,0.4222410865874363,3.906645350546968e-07
ST13P4,3,7.709566424983706e-08,0.0006485559773535683,0.35781598446154955,2.5698554749945684e-08
ATP5B,270,0.0010990863358021862,0.03839932772423616,0.48961511959838566,4.0706901326006895e-06
ATP5A1,259,0.0006624957736458375,0.040101667117066024,0.4923777469807959,2.5578987399453187e-06
ACTA1,165,0.0007818581986126241,0.017565853802942705,0.47151388757228174,4.738534537046207e-06
ACTBL2,136,0.0005610952542104926,0.016832880757404942,0.45333576376230406,4.125700398606563e-06
POTEF,32,3.58184101544252e-05,0.003616857809014528,0.41387918122815776,1.1193253173257876e-06
CAP1,61,9.994364893407613e-05,0.009197626383528968,0.4462987886944818,1.6384204743291168e-06
POTEI,21,1.6768931692816033e-05,0.0020472336137016675,0.3744354110207769,7.985205568007634e-07
CCT2,243,0.0010050646897199812,0.03763465468452406,0.4873126285882238,4.136068681975231e-06
ENAH,55,0.0001080242040563607,0.006769928860862485,0.44867400324733897,1.9640764373883764e-06
TCP1,205,0.0004947589335005144,0.033745344542670606,0.4852209540532631,2.4134582121976313e-06
CCT7,205,0.0005386669486150208,0.030776055635307834,0.48826936291351725,2.6276436517805892e-06
CCT3,251,0.0008450764024336305,0.03672200322522606,0.49082297217288334,3.3668382567076913e-06
PFN2,40,3.454378565207956e-05,0.006063343225261522,0.4274297499355504,8.63594641301989e-07
CCT4,197,0.0003686236737485221,0.032158014840829335,0.4830533164999514,1.8711861611600105e-06
TWF1,52,5.465088782789221e-05,0.00618021174808008,0.42931123770067325,1.0509786120748503e-06
CCT5,188,0.000250279804981761,0.03133534774770696,0.48399338328305924,1.3312755584136224e-06
CCT8,200,0.00034371478342777736,0.032657269751895875,0.4866451423539771,1.7185739171388868e-06
CAP2,25,1.5352131447730445e-05,0.002397721301652681,0.39948598506144084,6.140852579092178e-07
CLTC,301,0.0013971977566592333,0.038977346034312736,0.49482690011937924,4.641853012156921e-06
MKL1,19,1.587745967530142e-05,0.0024815002761007787,0.4081063340991139,8.356557723842854e-07
DCTN1,177,0.0008367785379443858,0.01726457594349425,0.4721853047275489,4.727562361267716e-06
PDCL3,18,2.04535058937166e-06,0.0025669568275945775,0.39233317557974445,1.1363058829842556e-07
ACTR1A,67,6.54773363348306e-05,0.011301619816654278,0.4390889830508475,9.772736766392627e-07
MYO1C,174,0.0006034565942049243,0.01896717802974282,0.4724992875463095,3.4681413460053123e-06
DCTN2,110,0.00027976845629593605,0.014688274436337584,0.46546883773161146,2.5433496026903276e-06
U2AF1,115,5.0400481183339496e-05,0.02043445523302777,0.4446629715716074,4.3826505376816954e-07
WIPF2,19,7.134296343461326e-06,0.002191747072171376,0.40340632603406323,3.754892812348066e-07
MYO1D,45,5.850982897361668e-05,0.0070363767812506,0.43528485166710423,1.3002184216359262e-06
RPLP0,212,0.00018903794699455008,0.04189755478358245,0.47267889385156325,8.916884292195759e-07
WDR1,80,0.0001388538925299726,0.009715225507180191,0.45395637492014235,1.7356736566246575e-06
CAPZA1,127,0.00021387873782718753,0.021479601106326567,0.4736240716054085,1.6840845498203743e-06
CALM1,270,0.0022564930681582356,0.027281762279599386,0.4940405244338498,8.357381733919392e-06
MYL6,82,9.6136425115952e-05,0.015188468819545052,0.4575055187637969,1.1723954282433171e-06
CFL2,56,6.383306567840209e-05,0.005600042697239071,0.4113463446907046,1.1398761728286088e-06
DBN1,200,0.0006171959525628053,0.020601024956786052,0.4791445910798574,3.0859797628140264e-06
IRS4,109,0.00013059881212943534,0.016766126590297012,0.4691125153258512,1.1981542397195902e-06
MYO6,152,0.00042852580722741856,0.01729710348734152,0.47398513436249284,2.8192487317593327e-06
VASP,84,0.00019976717551159552,0.010327019347111829,0.4612816470370027,2.3781806608523274e-06
RPL3,200,0.0002683835668487318,0.04059710005134201,0.47570772762050495,1.341917834243659e-06
YWHAE,388,0.002835376424083794,0.04445001053770157,0.5069819590255835,7.3076711960922525e-06
DCTN4,43,0.00012775098295485216,0.005087256814600727,0.4320708825573315,2.970953091973306e-06
SPIRE1,10,3.800161071849931e-06,0.0019971377054944115,0.40660508460721,3.800161071849931e-07
WIPF3,4,7.059305438766456e-08,0.0006045114955427957,0.36030423759507424,1.764826359691614e-08
MYL12A,112,0.00017170107658449335,0.015476336731819628,0.4587714443829552,1.533045326647262e-06
GSN,82,0.00011854563568037052,0.011126735792340461,0.4573372563442442,1.4456784839069575e-06
ACTR1B,44,0.00012251637205182365,0.00565754812215603,0.4213468869123253,2.78446300117781e-06
PPP1CC,430,0.0029992778097742965,0.052984223858194957,0.5037472149078388,6.9750646738937125e-06
BASP1,50,3.291513182129847e-05,0.0075760502806674354,0.43658386728693055,6.583026364259694e-07
LRRFIP2,38,1.755794042513008e-05,0.0057887634760759735,0.4284975878704342,4.6205106381921266e-07
ACTR10,20,6.935980595276997e-06,0.00117898420604183,0.3665168373738118,3.4679902976384985e-07
INF2,37,1.876526068347797e-05,0.006090316689008995,0.4397877984084881,5.071692076615667e-07
RPS2,258,0.00048243772831031636,0.04786137888629537,0.4836639439906651,1.8699136756213813e-06
RPL21,183,0.00016129731558600768,0.03836273562019435,0.47461832061068704,8.814060960984026e-07
RPL26,140,0.00013272857581057848,0.02705815020265676,0.4675690919345742,9.480612557898463e-07
RPL17,153,5.7453851989797974e-05,0.033754074060283766,0.46621051644952666,3.755153724823397e-07
ARID1A,69,6.201114273031844e-05,0.01080536366325762,0.4513611615245009,8.987122134828759e-07
RPS10,167,9.732817119945382e-05,0.03425758945813365,0.4699990550883492,5.828034203560109e-07
RPS24,160,7.116289528794912e-05,0.034877749773956426,0.46051291547078976,4.44768095549682e-07
FBXO30,17,1.0924928805368026e-05,0.002642950448888797,0.4060408163265306,6.426428709040015e-07
FMN2,10,1.542514896323356e-06,0.0008639728409910839,0.3726680152843336,1.542514896323356e-07
SRCAP,31,2.172087344911069e-05,0.0035128950417546213,0.4048181004313502,7.006733370680867e-07
RPL10A,205,0.00011945222272699552,0.04281955340306999,0.47707653942067907,5.826937693999782e-07
RPLP1,161,0.00014004320752953272,0.03173254345178943,0.4673933471152039,8.698335871399547e-07
SKP1,173,0.0006590597081199777,0.022838672161660526,0.4736240716054085,3.8095936885547844e-06
RNASEH2C,7,1.758554661179955e-06,0.0005768604793589364,0.3512215788730405,2.512220944542793e-07
LY6D,2,2.874313972306169e-07,0.00025571444511301257,0.3393600327488572,1.4371569861530845e-07
GNAI3,60,0.00022102309370122068,0.007513253493673307,0.4568332108743571,3.683718228353678e-06
SMARCB1,148,0.0003903282049867013,0.016918708197515273,0.4752077959300659,2.6373527363966304e-06
PHB2,244,0.0008567255691485064,0.03188933625067631,0.4847008380432664,3.511170365362731e-06
HADHA,180,0.00043942584894762044,0.023954122200829406,0.47164801820595487,2.441254716375669e-06
HIST1H2BK,32,4.071614008613159e-06,0.0068259943288735,0.4113803655611612,1.272379377691612e-07
RPL35A,113,4.3890696144947394e-05,0.023112963142721956,0.45029875067897884,3.884132402207734e-07
ATP8B2,5,2.5998347621633255e-06,0.00028486186196626266,0.34357947088485186,5.199669524326651e-07
ARPC3,63,0.0001381034316413859,0.00813829020331535,0.42834998277643815,2.192117962561681e-06
SMARCD1,90,0.0001729727520701371,0.010723256588100251,0.45173008809372445,1.9219194674459677e-06
PSMD7,102,0.0001325727593505987,0.013797379927021678,0.45082933019124444,1.299732934809791e-06
EEF1G,200,0.0007663050672920825,0.031343368754258416,0.48995271867612294,3.8315253364604125e-06
ACTR3,93,0.00023683077239892148,0.01366767744559316,0.46317161746903807,2.5465674451496934e-06
ARPC4,64,6.740764376001902e-05,0.01051242840764473,0.4506251132451531,1.0532444337502972e-06
DNAJA1,228,0.0006162715530373014,0.03349993460837701,0.4861694848988369,2.7029454080583398e-06
SF3B1,205,0.00028191131249433155,0.03387366989798351,0.47557127832488766,1.3751771341186905e-06
PEX1,16,1.1851050502278097e-05,0.0021088129409053296,0.39623994264319284,7.406906563923811e-07
IGF2BP1,86,2.5943360918145856e-05,0.019504567476576112,0.46179556215764556,3.0166698742030066e-07
EIF3B,106,7.782598192174302e-05,0.020153097086309597,0.46008694847840165,7.342073766202172e-07
SFPQ,228,0.000476085390847957,0.037645109575251974,0.48894131524624007,2.0880938195085832e-06
IRF2BP2,28,1.1651340207421844e-05,0.003646018435777683,0.4237158190646563,4.161192931222087e-07
VSIG1,22,2.6488545122996335e-05,0.000957414449202812,0.3631187034603592,1.2040247783180153e-06
BOD1L1,22,1.1408404149410562e-05,0.0023473148052741157,0.40281827016520894,5.185638249732074e-07
ASPM,49,8.051455449548391e-05,0.005156340613299895,0.42927418658841804,1.6431541733772226e-06
LRWD1,34,2.727032382823895e-05,0.004668091509939766,0.4229591836734694,8.02068347889381e-07
HIST1H2AA,22,8.991586094238185e-07,0.005443238119070933,0.406339351360183,4.0870845882900845e-08
ZBTB9,24,2.5169278216882735e-05,0.002070304405597364,0.3946992540866529,1.0487199257034473e-06
RBM33,23,1.945394370289209e-05,0.004094002229248635,0.435742444152431,8.458236392561779e-07
ZMAT2,21,1.4671203421387893e-05,0.0023840071888578188,0.40874352863834335,6.986287343518045e-07
PPP4R2,44,3.7808781541098495e-05,0.004545222811287024,0.40660508460721,8.592904895704203e-07
LEO1,31,7.699202456849657e-06,0.004905496041146946,0.41647827179100727,2.483613695757954e-07
LENG8,21,6.6634643175551935e-06,0.0036792841993388745,0.4130886139024998,3.173078246454854e-07
PAXBP1,26,5.306778311714441e-06,0.00515119519690431,0.41019297377535874,2.0410685814286312e-07
CCDC97,18,2.5784766110101597e-06,0.0026902919510095203,0.39020946104965876,1.4324870061167554e-07
PPIL4,21,4.024773446907877e-06,0.004104154966662058,0.4140859140859141,1.916558784241846e-07
HIST1H2AH,19,1.889394146238623e-06,0.004754371051870567,0.403504502311998,9.944179717045384e-08
RBM17,46,1.3701800012014471e-05,0.007766330397534337,0.4324841318146248,2.978652176524885e-07
PHF5A,33,1.0718898229187488e-05,0.005252854604920691,0.4100577081615829,3.248150978541663e-07
NSRP1,19,4.579955380816634e-06,0.002312242001238765,0.4095175366375762,2.410502832008755e-07
SF3B5,28,4.560620215591317e-06,0.0043880284135046094,0.3889279849870983,1.6287929341397562e-07
ANP32E,34,2.2742727987718546e-05,0.005110166857388072,0.4260750385471989,6.689037643446631e-07
CPSF7,85,0.00017921276184682924,0.01367284953526974,0.4564559052950353,2.1083854334921088e-06
NUCKS1,21,3.747349260405115e-05,0.0035295796641348492,0.416443402545211,1.7844520287643404e-06
CXorf56,14,2.740443050532105e-06,0.0031759190831198506,0.4114143920595533,1.9574593218086465e-07
